,user_id,policy_id,rating,timestamp
2226,395,2,5,12447902
2227,395,3,3,14128131
2228,395,4,1,21961523
2229,395,5,1,12784916
2230,396,1,5,21851923
2231,396,2,2,18614656
2232,396,3,4,12389831
2233,396,4,2,14203096
2234,396,5,2,15530358
2235,396,6,1,19327094
2236,397,1,2,19403693
2237,397,2,2,13073085
2238,397,3,4,19265989
2239,397,4,3,14662439
2240,397,5,4,13655428
2241,398,1,1,20619809
2242,398,2,2,20611237
2243,398,3,1,13164269
2244,398,4,1,21818674
2245,398,5,2,18165967
2246,398,6,5,15701406
2247,398,7,4,18666297
2248,398,8,4,20490430
2249,399,1,3,15795579
2250,399,2,1,18682814
2251,399,3,2,20075713
2252,399,4,1,12645070
2253,399,5,3,21314065
2254,399,6,4,21093113
2255,399,7,4,21746813
2256,399,8,4,15160294
2257,399,9,2,17330022
2258,400,1,5,12897437
2259,400,2,4,22237210
2260,400,3,3,21614806
2261,400,4,4,19867668
2262,400,5,1,18038577
2263,400,6,1,18998184
2264,400,7,3,12756555
2265,400,8,2,22034860
2266,400,9,1,19876899
2267,400,10,1,15128682
2268,401,1,5,18229931
2269,402,1,1,21076111
2270,402,2,1,17923816
2271,402,3,5,17786418
2272,402,4,3,15462912
2273,402,5,1,14930097
2274,403,1,4,12570323
2275,404,1,5,18784871
2276,404,2,1,20918518
2277,404,3,3,13351738
2278,404,4,4,18185433
2279,404,5,3,21433573
2280,404,6,1,19522932
2281,405,1,5,15568351
2282,405,2,2,17341703
2283,405,3,3,15572865
2284,405,4,1,16592202
2285,405,5,3,18444607
2286,405,6,2,21011774
2287,405,7,4,13540950
2288,406,1,4,18445170
2289,406,2,4,16071280
2290,406,3,3,15964926
2291,406,4,4,16840893
2292,406,5,5,22260046
2293,406,6,3,19756182
2294,406,7,2,21231895
2295,406,8,3,14287167
2296,406,9,1,20908650
2297,406,10,3,14297611
2298,407,1,3,16987409
2299,407,2,3,15564049
2300,407,3,2,15144086
2301,407,4,2,20337095
2302,408,1,4,18303967
2303,408,2,4,14762186
2304,408,3,4,16920341
2305,409,1,4,21790167
2306,410,1,3,13930583
2307,410,2,2,19939528
2308,410,3,1,16152478
2309,410,4,3,19276929
2310,410,5,4,22064694
2311,410,6,3,16903804
2312,410,7,2,13742414
2313,411,1,2,19103147
2314,411,2,5,16623876
2315,411,3,5,20373338
2316,411,4,5,20343318
2317,411,5,3,16221082
2318,412,1,2,20443824
2319,412,2,2,16790051
2320,412,3,3,20333356
2321,412,4,3,20628445
2322,413,1,2,19546570
2323,413,2,2,16328642
2324,413,3,2,16664801
2325,413,4,5,12889335
2326,413,5,1,15636253
2327,414,1,4,21719892
2328,414,2,1,14493791
2329,414,3,4,12890404
2330,414,4,3,14350772
2331,414,5,2,17840654
2332,414,6,2,19077240
2333,414,7,3,18781906
2334,414,8,1,18952561
2335,414,9,4,19401871
2336,415,1,4,22274815
2337,415,2,5,17490960
2338,415,3,2,14147448
2339,415,4,4,16790637
2340,415,5,1,22231928
2341,416,1,4,19113195
2342,416,2,1,22259732
2343,417,1,1,18069711
2344,417,2,4,15144471
2345,418,1,2,20357614
2346,418,2,1,17707957
2347,418,3,4,14906839
2348,418,4,5,17962355
2349,418,5,1,20239919
2350,418,6,2,18328314
2351,418,7,2,19012685
2352,419,1,3,20952300
2353,419,2,3,15768694
2354,419,3,3,18803572
2355,419,4,4,13101335
2356,419,5,1,17335938
2357,419,6,4,21976545
2358,419,7,4,21740099
2359,420,1,1,16765793
2360,420,2,3,20753036
2361,420,3,5,12407637
2362,420,4,3,15679207
2363,420,5,4,18444581
2364,420,6,3,21472568
2365,421,1,4,20856559
2366,421,2,5,13413923
2367,422,1,4,15636172
2368,422,2,5,15734714
2369,422,3,4,17762011
2370,422,4,5,19578528
2371,422,5,2,19623299
2372,422,6,1,13240641
2373,423,1,3,14139559
2374,423,2,2,16912160
2375,423,3,1,21903298
2376,423,4,1,18334745
2377,423,5,1,13684725
2378,423,6,2,20759558
2379,423,7,1,19050163
2380,423,8,3,14555428
2381,423,9,1,18788693
2382,424,1,3,21064905
2383,424,2,2,21692632
2384,424,3,4,18985641
2385,424,4,2,21518504
2386,424,5,2,20817525
2387,425,1,3,19297930
2388,426,1,1,21448902
2389,426,2,1,17909363
2390,426,3,4,16053346
2391,426,4,2,20678873
2392,426,5,3,15207059
2393,426,6,5,21533494
2394,426,7,4,21253476
2395,427,1,5,14918127
2396,428,1,3,16441116
2397,429,1,1,13559734
2398,429,2,1,13128409
2399,429,3,3,16398538
2400,429,4,1,16332484
2401,429,5,3,17008087
2402,430,1,5,18686881
2403,430,2,5,19950163
2404,430,3,5,16554320
2405,430,4,3,16128544
2406,430,5,1,15458223
2407,430,6,1,21831670
2408,430,7,5,15440067
2409,430,8,1,21332152
2410,431,1,3,15752320
2411,431,2,3,19248495
2412,431,3,5,14643680
2413,431,4,2,15949554
2414,431,5,2,19993429
2415,432,1,1,17587950
2416,432,2,5,14847695
2417,432,3,1,17835627
2418,432,4,1,16690283
2419,433,1,4,17586994
2420,433,2,5,20324928
2421,433,3,1,18069633
2422,434,1,1,20041639
2423,434,2,5,20630436
2424,435,1,2,17184952
2425,435,2,1,20643589
2426,435,3,5,13920786
2427,435,4,3,19942896
2428,435,5,1,15492951
2429,435,6,1,14067574
2430,436,1,1,21274624
2431,436,2,1,12912588
2432,436,3,1,13447193
2433,437,1,4,21468654
2434,437,2,3,15528611
2435,438,1,1,15941979
2436,439,1,2,19196680
2437,439,2,4,17636314
2438,439,3,4,14669528
2439,439,4,5,13479120
2440,439,5,4,18470457
2441,439,6,5,14012674
2442,440,1,1,21251463
2443,440,2,1,18717137
2444,440,3,4,14991803
2445,440,4,1,18371068
2446,440,5,4,15381489
2447,440,6,5,16543884
2448,440,7,3,18000165
2449,440,8,5,21325967
2450,440,9,5,19337505
2451,441,1,1,15198237
2452,441,2,1,20362323
2453,442,1,3,20312500
2454,442,2,5,12809657
2455,442,3,2,21689192
2456,442,4,1,20787983
2457,442,5,4,21928002
2458,442,6,2,14556012
2459,442,7,4,22128925
2460,442,8,3,17671534
2461,442,9,3,18592781
2462,443,1,3,15426179
2463,443,2,5,20415397
2464,443,3,1,17215013
2465,443,4,3,16987873
2466,443,5,5,17618378
2467,443,6,4,13472949
2468,443,7,5,15932338
2469,443,8,2,16485321
2470,443,9,1,20474986
2471,443,10,4,18981502
2472,444,1,1,19374217
2473,445,1,5,15057744
2474,445,2,4,12888276
2475,445,3,4,16526977
2476,445,4,1,14331823
2477,445,5,3,22158926
2478,446,1,1,18719986
2479,446,2,2,19414673
2480,446,3,2,17117706
2481,446,4,5,18071047
2482,446,5,1,17456298
2483,446,6,4,18793166
2484,446,7,5,14092280
2485,447,1,1,14765449
2486,448,1,1,14948849
2487,449,1,5,18340567
2488,449,2,1,19974017
2489,449,3,4,18116519
2490,449,4,5,19390911
2491,450,1,2,17677761
2492,450,2,1,18801191
2493,450,3,3,13904523
2494,450,4,2,21209073
2495,450,5,3,18014213
2496,450,6,5,15165146
2497,450,7,1,16959647
2498,450,8,4,16622940
2499,450,9,5,19410481
2500,451,1,4,21296440
2501,451,2,3,14642278
2502,451,3,1,21994702
2503,451,4,3,22249548
2504,451,5,5,15935158
2505,452,1,2,20149528
2506,452,2,1,14930252
2507,452,3,3,15905037
2508,453,1,1,16306793
2509,453,2,5,15227042
2510,453,3,2,19117195
2511,453,4,2,20998028
2512,453,5,2,15779104
2513,454,1,5,16051389
2514,454,2,5,19746397
2515,454,3,3,19539750
2516,455,1,4,14068935
2517,456,1,2,18989801
2518,456,2,5,17787843
2519,456,3,4,20619617
2520,456,4,1,20017892
2521,456,5,4,15206222
2522,456,6,4,12413284
2523,456,7,3,18541737
2524,456,8,1,15308462
2525,456,9,1,20297849
2526,456,10,3,17217386
2527,457,1,1,13321876
2528,457,2,4,20324737
2529,457,3,5,15004785
2530,457,4,5,21366352
2531,457,5,5,17897408
2532,457,6,4,12367986
2533,458,1,4,17796992
2534,458,2,5,19121427
2535,458,3,2,21896347
2536,458,4,4,13085605
2537,458,5,5,19816776
2538,458,6,4,19062098
2539,458,7,1,20633383
2540,458,8,4,14523956
2541,458,9,2,14260157
2542,459,1,2,20459201
2543,460,1,3,20701091
2544,460,2,4,15683604
2545,460,3,4,14798267
2546,460,4,3,16260722
2547,460,5,1,18528446
2548,461,1,5,18872539
2549,461,2,5,20098033
2550,461,3,2,18304083
2551,461,4,4,13721935
2552,461,5,1,17297300
2553,462,1,1,21794556
2554,462,2,2,20305340
2555,462,3,3,21102588
2556,462,4,5,21504668
2557,463,1,3,18085214
2558,463,2,1,20436855
2559,463,3,4,21403793
2560,464,1,4,13133649
2561,464,2,1,12879308
2562,464,3,5,19622279
2563,464,4,5,13508533
2564,464,5,5,15201201
2565,464,6,3,12462414
2566,464,7,4,21542648
2567,464,8,1,12788947
2568,464,9,5,16784209
2569,464,10,3,14293297
2570,465,1,1,18909213
2571,465,2,4,21073615
2572,465,3,1,16685884
2573,465,4,4,14725710
2574,465,5,5,22287434
2575,465,6,5,18982978
2576,465,7,5,21008562
2577,466,1,5,18881147
2578,466,2,5,17098980
2579,466,3,1,20931719
2580,466,4,2,12676858
2581,466,5,4,15689822
2582,466,6,4,19228534
2583,467,1,5,15453313
2584,467,2,3,17508980
2585,467,3,1,13168614
2586,467,4,5,17001605
2587,467,5,1,15195182
2588,467,6,5,22271894
2589,468,1,4,21980550
2590,468,2,1,14315212
2591,468,3,2,13925602
2592,468,4,2,22191227
2593,469,1,1,14439568
2594,470,1,1,18837344
2595,470,2,5,13593077
2596,470,3,2,20790092
2597,470,4,1,16506554
2598,470,5,3,15393286
2599,470,6,4,20778876
2600,470,7,1,18233360
2601,470,8,3,13972875
2602,471,1,2,17234849
2603,471,2,2,18883237
2604,471,3,5,16831571
2605,471,4,4,22271395
2606,471,5,2,15079751
2607,471,6,4,19675732
2608,471,7,1,15521674
2609,471,8,1,22304965
2610,471,9,5,17543271
2611,472,1,1,15978704
2612,472,2,5,19413746
2613,472,3,1,12940810
2614,472,4,5,21061051
2615,472,5,5,15540671
2616,473,1,2,15773935
2617,473,2,5,16637605
2618,473,3,5,22147467
2619,473,4,5,15415659
2620,473,5,5,21394904
2621,473,6,5,16654449
2622,473,7,4,12923844
2623,473,8,4,21460672
2624,473,9,1,12613336
2625,473,10,1,17097456
2626,474,1,4,17176638
2627,474,2,2,14474056
2628,474,3,3,20940706
2629,474,4,3,21872720
2630,475,1,1,13067310
2631,475,2,3,19622850
2632,475,3,4,13600937
2633,475,4,1,18405408
2634,475,5,2,12926849
2635,475,6,1,18867937
2636,475,7,5,21232739
2637,475,8,1,21655280
2638,475,9,2,13213614
2639,476,1,4,21568672
2640,476,2,1,17815598
2641,476,3,2,14365277
2642,476,4,5,19148934
2643,476,5,2,15152405
2644,477,1,1,15547465
2645,477,2,5,17016101
2646,477,3,3,20724891
2647,477,4,4,17086964
2648,477,5,2,16677782
2649,478,1,2,13116117
2650,478,2,4,12497631
2651,478,3,4,22296951
2652,478,4,1,20700318
2653,478,5,5,14711165
2654,478,6,3,22262085
2655,478,7,4,19647924
2656,478,8,4,15352363
2657,478,9,1,18925398
2658,478,10,4,16146400
2659,479,1,1,15571538
2660,479,2,2,20816957
2661,479,3,2,17689317
2662,479,4,1,19687450
2663,479,5,5,12416950
2664,479,6,2,21158858
2665,479,7,4,22075577
2666,479,8,1,17593428
2667,479,9,4,14061130
2668,479,10,2,22245943
2669,480,1,3,21954910
2670,480,2,5,19621856
2671,480,3,2,13246192
2672,481,1,5,20990792
2673,481,2,2,15026497
2674,481,3,2,13574708
2675,481,4,3,21245729
2676,481,5,1,21210189
2677,481,6,4,18551530
2678,481,7,5,21121553
2679,481,8,1,16081120
2680,482,1,3,18834689
2681,482,2,2,19454759
2682,482,3,1,21313191
2683,482,4,4,12769647
2684,482,5,2,21839087
2685,482,6,3,14860321
2686,482,7,3,13296492
2687,483,1,1,19193829
2688,483,2,2,13747161
2689,483,3,5,14053181
2690,483,4,2,20619843
2691,483,5,4,13228983
2692,484,1,4,20853218
2693,484,2,4,20204053
2694,484,3,3,15696065
2695,485,1,2,18746040
2696,485,2,3,18087258
2697,485,3,3,18066519
2698,485,4,4,15180000
2699,485,5,4,15310400
2700,486,1,5,17650086
2701,486,2,2,20771073
2702,486,3,1,12700129
2703,486,4,1,18525795
2704,486,5,4,18158709
2705,486,6,2,20059657
2706,486,7,3,16270498
2707,486,8,4,19998381
2708,486,9,5,21595610
2709,486,10,5,13763816
2710,487,1,2,18659503
2711,487,2,1,18067399
2712,488,1,5,20427832
2713,488,2,3,17228753
2714,488,3,1,20670190
2715,488,4,1,17994191
2716,488,5,1,14478635
2717,488,6,4,17309315
2718,488,7,2,16313077
2719,488,8,1,15387295
2720,488,9,1,14146555
2721,488,10,2,20767644
2722,489,1,1,19386688
2723,489,2,3,14619152
2724,489,3,3,13799950
2725,489,4,3,13386372
2726,489,5,1,14594273
2727,489,6,1,20691784
2728,490,1,2,19733949
2729,490,2,5,15586074
2730,490,3,3,15244617
2731,490,4,4,19303393
2732,490,5,3,17641371
2733,490,6,4,19989060
2734,490,7,1,17155976
2735,491,1,5,17598593
2736,491,2,5,16961955
2737,491,3,5,21600388
2738,491,4,1,16673438
2739,491,5,5,12363411
2740,491,6,1,18576218
2741,491,7,1,12962227
2742,492,1,3,13041726
2743,492,2,5,19142244
2744,492,3,3,18926410
2745,493,1,3,21560397
2746,493,2,3,16452108
2747,493,3,5,17372710
2748,493,4,1,21787801
2749,493,5,4,17127950
2750,493,6,4,18206058
2751,494,1,5,18835392
2752,494,2,1,13375573
2753,494,3,2,14563690
2754,494,4,1,19722463
2755,494,5,3,17292030
2756,494,6,1,12357326
2757,494,7,1,20561407
2758,495,1,5,21479935
2759,495,2,5,13144218
2760,495,3,4,12793328
2761,495,4,1,14335385
2762,495,5,2,14121632
2763,495,6,5,18889392
2764,495,7,3,12984502
2765,495,8,2,13472466
2766,496,1,3,18986467
2767,496,2,4,16420335
2768,496,3,2,15081208
2769,496,4,2,16928352
2770,496,5,1,14464038
2771,496,6,5,13734130
2772,496,7,3,14227036
2773,496,8,4,21555339
2774,497,1,1,14733476
2775,497,2,5,19223727
2776,497,3,4,20748921
2777,497,4,5,14482062
2778,497,5,3,13729011
2779,497,6,2,21328594
2780,497,7,1,14499670
2781,497,8,1,14637205
2782,497,9,1,21636624
2783,497,10,1,18804061
2784,498,1,1,19761401
2785,498,2,2,17599371
2786,498,3,4,13862131
2787,498,4,4,15348569
2788,498,5,3,13517055
2789,499,1,2,19036287
2790,499,2,5,22135961
2791,499,3,1,21196470
2792,499,4,1,22104918
2793,499,5,3,19742638
2794,499,6,2,22248979
2795,499,7,1,20104490
2796,499,8,5,13300043
2797,499,9,2,21412274
2798,499,10,4,19222388
2799,500,1,1,14031019
2800,500,2,5,21963935
2801,500,3,4,16095009
2802,500,4,1,18995641
2803,500,5,4,19621523
2804,501,1,2,13187302
2805,501,2,3,12854117
2806,501,3,3,16863532
2807,501,4,1,18787660
2808,501,5,4,15150154
2809,501,6,1,18520604
2810,501,7,2,19995850
2811,501,8,1,19856038
2812,502,1,5,16769810
2813,502,2,3,12613633
2814,502,3,2,17661788
2815,502,4,4,15424885
2816,502,5,1,15675156
2817,502,6,1,18838886
2818,502,7,3,13354165
2819,503,1,2,19521247
2820,503,2,3,20368436
2821,503,3,5,13117089
2822,504,1,2,14952177
2823,505,1,2,18045622
2824,506,1,1,13496224
2825,507,1,4,18348472
2826,507,2,1,15729495
2827,507,3,1,22198202
2828,507,4,5,13739306
2829,507,5,3,13460562
2830,507,6,1,16059996
2831,507,7,4,14149922
2832,507,8,1,19982178
2833,508,1,2,18282506
2834,508,2,5,20122864
2835,509,1,2,21756194
2836,509,2,4,14335373
2837,509,3,3,20770732
2838,509,4,3,20874187
2839,509,5,4,17991526
2840,509,6,2,22293933
2841,509,7,2,20227910
2842,509,8,5,18181299
2843,509,9,3,22072626
2844,510,1,2,19110007
2845,510,2,3,17993338
2846,510,3,1,16070095
2847,510,4,3,17711319
2848,511,1,2,12947597
2849,511,2,1,15521712
2850,511,3,3,16965915
2851,511,4,1,15956488
2852,511,5,1,16842865
2853,511,6,5,21972197
2854,511,7,4,16242267
2855,511,8,2,12350937
2856,511,9,3,13559910
2857,511,10,4,15374896
2858,512,1,3,21763301
2859,512,2,3,16043577
2860,512,3,3,21468592
2861,512,4,5,20567078
2862,513,1,5,13639865
2863,513,2,2,14513063
2864,513,3,4,19454594
2865,513,4,4,15685120
2866,513,5,4,21624839
2867,513,6,2,14919417
2868,514,1,1,16949779
2869,514,2,3,19515129
2870,515,1,3,15100259
2871,515,2,3,19696640
2872,515,3,1,18803389
2873,515,4,5,14193244
2874,515,5,1,18402590
2875,516,1,3,12374576
2876,516,2,2,21801443
2877,516,3,4,12996868
2878,516,4,1,20677222
2879,516,5,2,22272399
2880,516,6,4,18635473
2881,516,7,3,21061279
2882,516,8,2,20339682
2883,517,1,1,16553241
2884,517,2,5,16870573
2885,517,3,3,16304786
2886,517,4,4,19747529
2887,517,5,2,13269678
2888,517,6,2,18183147
2889,518,1,2,13060464
2890,518,2,3,20003306
2891,518,3,2,20484638
2892,518,4,3,18844351
2893,518,5,1,17838169
2894,518,6,1,14909409
2895,518,7,3,18979731
2896,518,8,2,20282062
2897,519,1,5,17063220
2898,520,1,1,17792054
2899,520,2,3,15248831
2900,520,3,5,13037966
2901,520,4,4,13916709
2902,520,5,1,21487600
2903,521,1,1,20488038
2904,521,2,3,20102008
2905,521,3,4,12892264
2906,521,4,3,17059906
2907,521,5,4,15854259
2908,521,6,4,21910384
2909,521,7,2,14904101
2910,521,8,1,20624674
2911,522,1,2,13899840
2912,522,2,4,19277907
2913,523,1,4,18605614
2914,524,1,2,19060368
2915,524,2,4,14296877
2916,525,1,4,20587800
2917,525,2,1,19181130
2918,525,3,4,15004849
2919,525,4,1,17068669
2920,525,5,1,20022511
2921,525,6,5,15131191
2922,525,7,1,12693203
2923,525,8,3,21934253
2924,525,9,3,14944473
2925,525,10,4,16213370
2926,526,1,4,13642262
2927,526,2,5,12575665
2928,526,3,5,17617257
2929,526,4,1,16513696
2930,526,5,4,16004082
2931,526,6,1,15333994
2932,527,1,2,12494912
2933,527,2,3,20627663
2934,527,3,1,21932939
2935,527,4,3,15760740
2936,527,5,2,12443252
2937,527,6,4,13294457
2938,527,7,5,15368832
2939,527,8,2,16185466
2940,527,9,1,22162513
2941,527,10,2,21395495
2942,528,1,2,17067054
2943,528,2,5,21941915
2944,529,1,3,17120421
2945,529,2,5,13181850
2946,529,3,1,19920125
2947,529,4,1,13657606
2948,529,5,5,13781655
2949,529,6,2,15313235
2950,529,7,4,15756272
2951,529,8,3,12561841
2952,529,9,3,17183941
2953,529,10,5,21265950
2954,530,1,4,19811198
2955,530,2,4,12614959
2956,531,1,2,14808138
2957,531,2,3,19388106
2958,531,3,1,21925527
2959,531,4,2,18587916
2960,531,5,5,20626251
2961,531,6,3,17057563
2962,531,7,5,17154895
2963,531,8,5,20207045
2964,531,9,3,16961592
2965,532,1,1,14539916
2966,532,2,4,17497841
2967,532,3,5,16124906
2968,532,4,4,20162072
2969,532,5,3,21696679
2970,532,6,4,19708824
2971,532,7,1,13656182
2972,532,8,1,20925838
2973,532,9,5,16594557
2974,533,1,3,19532139
2975,534,1,4,16242353
2976,534,2,2,20968554
2977,534,3,5,14372233
2978,534,4,2,14443103
2979,534,5,2,17547134
2980,535,1,5,19242934
2981,535,2,1,16001299
2982,535,3,4,19950287
2983,535,4,4,21285976
2984,535,5,2,19168988
2985,535,6,1,12608658
2986,535,7,2,15421199
2987,535,8,5,14902951
2988,535,9,2,19796685
2989,536,1,3,14871017
2990,536,2,5,19851913
2991,536,3,5,13084434
2992,536,4,3,15183154
2993,536,5,5,16921992
2994,536,6,1,21925998
2995,536,7,5,12583762
2996,536,8,3,15778069
2997,537,1,2,19780898
2998,537,2,4,13378447
2999,537,3,5,20608004
3000,537,4,2,17223078
3001,537,5,5,18550611
3002,537,6,1,13872833
3003,537,7,5,13761773
3004,537,8,5,20441752
3005,537,9,4,16766988
3006,537,10,3,14657849
3007,538,1,4,14669201
3008,538,2,3,20287106
3009,538,3,3,18856443
3010,539,1,3,12482204
3011,539,2,4,15186188
3012,539,3,1,20008289
3013,540,1,1,17014564
3014,541,1,4,12944540
3015,541,2,3,17414082
3016,541,3,2,15710025
3017,541,4,1,13957150
3018,541,5,3,16256418
3019,541,6,5,18809655
3020,541,7,3,18357509
3021,541,8,5,20067773
3022,542,1,1,16603746
3023,542,2,3,21651030
3024,542,3,4,15174961
3025,542,4,1,17179438
3026,542,5,2,21759227
3027,542,6,4,18982837
3028,542,7,4,13812734
3029,542,8,4,21695385
3030,543,1,3,18818868
3031,543,2,4,16865192
3032,543,3,2,19858357
3033,543,4,1,19924136
3034,543,5,1,14687088
3035,544,1,3,18653566
3036,544,2,4,14100931
3037,544,3,4,20322904
3038,544,4,3,15235214
3039,545,1,1,20615071
3040,545,2,3,20142004
3041,545,3,3,21496862
3042,545,4,1,16376066
3043,545,5,1,18718733
3044,545,6,1,16163858
3045,545,7,1,19522340
3046,545,8,2,21341891
3047,546,1,1,21992958
3048,546,2,2,19966309
3049,546,3,3,13364998
3050,546,4,2,12408813
3051,546,5,5,16530498
3052,546,6,2,21319501
3053,546,7,4,19987275
3054,546,8,1,16707967
3055,546,9,3,18809598
3056,546,10,3,17552086
3057,547,1,4,20768588
3058,547,2,5,17454353
3059,547,3,4,16192561
3060,547,4,1,19309911
3061,548,1,4,16048978
3062,548,2,1,15853062
3063,548,3,5,13719284
3064,548,4,2,16002134
3065,548,5,3,20781705
3066,548,6,2,19331536
3067,548,7,5,13175984
3068,548,8,4,17593731
3069,549,1,1,18258543
3070,549,2,5,18394016
3071,549,3,4,20007677
3072,549,4,3,16329991
3073,549,5,3,19876295
3074,549,6,2,13324768
3075,549,7,4,18711738
3076,549,8,3,13983523
3077,549,9,1,16891567
3078,549,10,5,16167389
3079,550,1,4,15834707
3080,550,2,3,12704569
3081,550,3,1,12674947
3082,550,4,1,20618788
3083,550,5,2,13181054
3084,550,6,5,22299830
3085,551,1,3,12845969
3086,551,2,3,12539170
3087,551,3,1,22188715
3088,551,4,3,13140575
3089,551,5,2,19465768
3090,551,6,1,15878255
3091,552,1,3,17730473
3092,552,2,2,16696281
3093,553,1,3,20307305
3094,554,1,3,21975110
3095,554,2,1,17335427
3096,554,3,4,16293807
3097,554,4,2,15288737
3098,554,5,1,19726505
3099,554,6,4,12415897
3100,554,7,1,17384921
3101,554,8,1,19539429
3102,554,9,2,17607039
3103,554,10,5,21753844
3104,555,1,4,17192247
3105,555,2,4,22168664
3106,555,3,5,20426896
3107,555,4,4,18590998
3108,555,5,2,13388263
3109,555,6,2,14033108
3110,555,7,5,15509647
3111,556,1,4,16054166
3112,556,2,1,18492208
3113,556,3,3,20244512
3114,556,4,1,14426668
3115,556,5,3,17706550
3116,557,1,2,16572663
3117,557,2,2,18018036
3118,557,3,5,18012463
3119,558,1,5,20718752
3120,559,1,5,19547400
3121,559,2,3,18233140
3122,559,3,5,14400961
3123,559,4,2,13019811
3124,560,1,1,12671385
3125,560,2,1,12756154
3126,560,3,4,16377435
3127,560,4,2,14767986
3128,560,5,1,15660436
3129,560,6,2,19470860
3130,560,7,3,18070897
3131,560,8,1,18074319
3132,560,9,1,21032132
3133,561,1,1,20185562
3134,561,2,3,13115910
3135,561,3,1,15752533
3136,561,4,5,15129294
3137,561,5,5,20417003
3138,561,6,4,17223879
3139,562,1,5,18376360
3140,563,1,5,16714722
3141,563,2,1,20445329
3142,563,3,1,18247075
3143,564,1,1,14525642
3144,564,2,1,21085022
3145,564,3,2,17607832
3146,564,4,1,20691535
3147,565,1,3,14177930
3148,565,2,5,19727586
3149,566,1,3,19233521
3150,567,1,5,14609416
3151,567,2,2,13650582
3152,567,3,4,21989751
3153,567,4,4,21631127
3154,567,5,3,18481100
3155,567,6,3,16962514
3156,567,7,2,22065076
3157,568,1,1,12445601
3158,568,2,5,13716718
3159,568,3,3,20144162
3160,568,4,5,14110290
3161,568,5,5,15770328
3162,568,6,2,21614452
3163,568,7,4,19616784
3164,568,8,3,12760180
3165,568,9,3,19545216
3166,569,1,3,21497291
3167,570,1,3,19312349
3168,570,2,3,16515173
3169,570,3,4,21857849
3170,570,4,2,20508634
3171,570,5,5,16046204
3172,571,1,3,12548543
3173,571,2,1,21100142
3174,571,3,2,16246376
3175,571,4,5,13866808
3176,571,5,1,21886439
3177,571,6,1,17309151
3178,571,7,5,14588488
3179,571,8,5,12986207
3180,572,1,5,15535132
3181,572,2,4,14104896
3182,572,3,3,13308191
3183,572,4,4,14668740
3184,572,5,4,19115454
3185,572,6,4,16597084
3186,572,7,4,21260871
3187,573,1,5,16658593
3188,573,2,4,14664389
3189,573,3,5,17016850
3190,573,4,1,13825381
3191,573,5,5,14812354
3192,573,6,1,17876427
3193,573,7,4,16782117
3194,573,8,3,16816654
3195,574,1,1,20127093
3196,575,1,4,13894018
3197,575,2,1,15635468
3198,575,3,1,16426027
3199,575,4,2,20540187
3200,575,5,5,16733178
3201,575,6,2,14747831
3202,575,7,5,14049179
3203,575,8,4,12493471
3204,575,9,4,19555893
3205,575,10,2,20933352
3206,576,1,4,12359566
3207,576,2,3,13228546
3208,576,3,4,22043815
3209,576,4,2,13319939
3210,576,5,3,15856728
3211,576,6,2,18282357
3212,577,1,2,19553310
3213,577,2,3,19768324
3214,577,3,3,18577007
3215,577,4,5,16977304
3216,578,1,4,14119391
3217,578,2,2,13096466
3218,578,3,2,17031009
3219,578,4,1,16059948
3220,579,1,1,14816301
3221,579,2,2,16244017
3222,579,3,3,15274473
3223,579,4,5,22267892
3224,579,5,5,17681278
3225,579,6,2,13377808
3226,579,7,1,19058621
3227,579,8,1,21589495
3228,579,9,2,13226388
3229,580,1,3,19345629
3230,581,1,4,19931773
3231,581,2,3,13445648
3232,581,3,5,17104260
3233,581,4,1,13084174
3234,581,5,4,13727583
3235,581,6,1,21645656
3236,581,7,3,15947881
3237,581,8,3,21319471
3238,581,9,5,19488757
3239,581,10,1,18652983
3240,582,1,2,12625803
3241,582,2,1,13475452
3242,582,3,4,20247172
3243,582,4,4,21167518
3244,583,1,1,14095718
3245,583,2,1,19977465
3246,583,3,3,16005417
3247,583,4,3,18162245
3248,583,5,1,15892074
3249,583,6,1,18363718
3250,583,7,4,21272221
3251,584,1,5,14822408
3252,584,2,2,20885783
3253,584,3,1,21337312
3254,584,4,1,19122507
3255,584,5,1,12700150
3256,584,6,3,18035565
3257,584,7,3,12590005
3258,584,8,2,20793969
3259,585,1,4,14247959
3260,585,2,3,13373178
3261,585,3,5,18814451
3262,585,4,3,14902179
3263,585,5,1,18485368
3264,585,6,3,17491645
3265,585,7,2,17634937
3266,585,8,1,17732339
3267,585,9,5,14104088
3268,586,1,2,20935041
3269,586,2,1,21157425
3270,586,3,3,19504412
3271,586,4,3,16509697
3272,586,5,5,18268588
3273,587,1,2,16814567
3274,587,2,1,14503609
3275,587,3,5,16880164
3276,588,1,4,13677098
3277,588,2,2,15324033
3278,588,3,2,12417708
3279,588,4,5,14334653
3280,588,5,5,16922734
3281,588,6,2,12721605
3282,588,7,4,17427034
3283,588,8,3,16658294
3284,588,9,2,16997076
3285,589,1,4,17372685
3286,590,1,3,21040209
3287,590,2,4,19296397
3288,590,3,3,16985018
3289,590,4,2,22184019
3290,590,5,5,20400610
3291,590,6,1,21187340
3292,590,7,3,19290068
3293,590,8,2,15583849
3294,590,9,3,15711365
3295,590,10,1,20487977
3296,591,1,2,16106361
3297,591,2,4,13756173
3298,591,3,3,15675633
3299,591,4,2,18749788
3300,591,5,3,12897446
